org_pac_id,facility_name,cbsa_title,rural,inland_empire,practice_size,incentive_ptcpt
5395739023,ARROWHEAD RADIOLOGY MEDICAL GROUP INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
7810127255,"CARMELO PLATEROTI, D.O., A PROFESSIONAL CORPORATION","San Luis Obispo-Paso Robles, CA",urban,CA other,small,Meaningfully Attested
5890750855,BODYWORKS PHYSIOTHERAPY CLINIC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
8921910225,PERMANENTE MEDICAL GROUP INC,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
8325030406,GASTRO-DIGESTIVE MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
8921993205,PROVIDENCE MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
6406743632,VANTAGE EYE CENTER A MEDICAL CORPORATION,"Salinas, CA",urban,CA other,medium,Meaningfully Attested
3577476761,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
4981967106,"OPTIMAL HEALTH OF CA III, LLC","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
9335045228,SAN BERNARDINO MEDICAL ORTHOPAEDIC GROUP INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,Meaningfully Attested
547319402,TIEN Q NGUYEN INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
547299901,SOUTH COAST EYE CARE CENTERS,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
9830094515,SUTTER VALLEY MEDICAL FOUNDATION,"Yuba City, CA",urban,CA other,large,Meaningfully Attested
9830094515,SUTTER VALLEY MEDICAL FOUNDATION,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
8921910225,PERMANENTE MEDICAL GROUP INC,"Vallejo, CA",urban,CA other,large,Meaningfully Attested
4688694078,AUNG THU MD INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,Meaningfully Attested
2769898378,LIVE LIFE NOW HEALTH GROUP OF CALIFORNIA PC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
345218160,PRIMARY MEDICAL GROUP OF VENTURA COUNTY INC,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,medium,Meaningfully Attested
3577476761,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
1850352964,RONALD J PHILIPP DO A PROF CORP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
5597663740,JULES STEIN EYE INSTITUTE MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
5991609737,PROVIDENCE MEDICAL INSTITUTE,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
7618005166,LAKESIDE MEDICAL ORGANIZATION A MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
1850334384,"ANESTHESIA CARE ASSOCIATES MEDICAL GROUP, INC","San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
2062767148,RURAL PHYSICIANS GROUP PC,NA,rural,NA,medium,Meaningfully Attested
6103150347,SV HOSPITALIST MEDICAL GROUP INC,"Santa Rosa-Petaluma, CA",urban,CA other,small,Meaningfully Attested
1456404573,ANTHONY MARTIN MILLS M D A MEDICAL CORPORATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
2163608688,TOWER IMAGING MEDICAL ASSOCIATES INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
2668376708,"TOWER IMAGING MEDICAL GROUP, INC","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
7012212475,"GOLDEN STATE PROVIDERS, A MEDICAL CORPORATION","Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,medium,No Meaningful Attest
6709797491,STANFORD HEALTH CARE,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
6002826518,BEAR CREEK ANESTHESIA MEDICAL GROUP,"Merced, CA",urban,CA other,small,No Meaningful Attest
3678545431,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
2163709544,NRP PHYSICAL THERAPY CORP.,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
244220382,MOUNTAIN VIEW OPTOMETRY AND CONTACT LENS CLINIC,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,small,Meaningfully Attested
7315355245,SEEMA SANGWAN MD INC A CALIFORNIA PROFESSIONAL CORPORATION,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,small,No Meaningful Attest
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
NA,,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,NA,Meaningfully Attested
345329686,BAY AREA FOOT CARE INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
NA,,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,NA,Meaningfully Attested
9537108279,EMERGENCY AND ACUTE CARE MEDICAL CORPORATION,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
9739481375,DE ANZA ORTHOPEDIC MEDICAL GROUP INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,Meaningfully Attested
8527004373,"KINGS EYE CENTER MEDICAL GROUP, INC.","Hanford-Corcoran, CA",urban,CA other,small,Meaningfully Attested
2062638323,JOSE TORREBLANCA MD INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
3971539941,SAN MARTIN DE PORRES MEDICAL CLINIC OF SOUTH GATE INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
8022192376,"WHITTIER PULMONARY AND CRITICAL CARE MEDICAL GROUP, INC.","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
2062312911,VENTURA ORTHOPEDICS MEDICAL GROUP INC,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,medium,Meaningfully Attested
4789678111,MERCED FACULTY ASSOCIATES MEDICAL GROUP INCORPORATED,"Merced, CA",urban,CA other,medium,Meaningfully Attested
1052418175,"GOLDEN STATE DERMATOLOGY ASSOCIATES, INC.","San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
1052418175,"GOLDEN STATE DERMATOLOGY ASSOCIATES, INC.","Stockton-Lodi, CA",urban,CA other,medium,Meaningfully Attested
4284538778,SUTTER BAY MEDICAL FOUNDATION,"Santa Rosa-Petaluma, CA",urban,CA other,large,Meaningfully Attested
4385686492,SADDLEBACK RESPIRATORY MEDICAL GRP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
3173436276,PROVIDENCE FACEY MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
8628972759,SHARP REES-STEALY MEDICAL GROUP INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,large,Meaningfully Attested
5799916813,BARSEGHIAN AND FOGG OPTOMETRISTS A PROFESSIONAL CORPORATION,"Salinas, CA",urban,CA other,small,No Meaningful Attest
6901852193,CYPRESS COAST ANESTHESIA MEDICAL GROUP INC,"Salinas, CA",urban,CA other,medium,Meaningfully Attested
6002729175,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
NA,,"Modesto, CA",urban,CA other,NA,Meaningfully Attested
9032111281,BASS MEDICAL GROUP,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
3678758489,FUNCTION FOR LIFE PHYSICAL THERAPY INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
7214820778,ST. VINCENT PATHOLOGY MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
8921902065,UCLA RADIOLOGY MEDICAL GROUP,"Santa Maria-Santa Barbara, CA",urban,CA other,medium,No Meaningful Attest
7517859630,CALIFORNIA ORTHOPEDICS AND SPINE INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
8921910225,PERMANENTE MEDICAL GROUP INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
143264879,SCRIPPS MERCY PHYSICIANS CARDIOLOGY MEDICAL CORPORATION,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,Meaningfully Attested
7911395231,ON CALL SPECIALISTS MEDICAL GROUP OF SAN DIEGO INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,Meaningfully Attested
8921910225,PERMANENTE MEDICAL GROUP INC,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,large,Meaningfully Attested
3870889124,PACIFIC REHABILITATION AND PAIN,"Salinas, CA",urban,CA other,small,No Meaningful Attest
1355248584,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
7810255098,MOUNTAIN WEST DERM CALIFORNIA PC,"Truckee-Grass Valley, CA",urban,CA other,small,Meaningfully Attested
8224296686,"ADAM WALLACH,M.D. A PROFESSIONAL CORPORATION","San Francisco-Oakland-Fremont, CA",urban,CA other,small,Meaningfully Attested
5294958815,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
NA,,"San Francisco-Oakland-Fremont, CA",urban,CA other,NA,Meaningfully Attested
2961300116,"DE LA PENA EYE CLINIC, A MEDICAL GROUP, INC","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
2062458672,"HOSEIN MOHAMMADI, M.D., INC.","Bakersfield-Delano, CA",urban,CA other,small,No Meaningful Attest
NA,,"Santa Rosa-Petaluma, CA",urban,CA other,NA,Meaningfully Attested
5294958815,REGENTS OF THE UNIVERSITY OF CALIFORNIA,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
8628359502,MARTIN LUTHER KING JR COMMUNITY MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
8921902065,UCLA RADIOLOGY MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
8921902065,UCLA RADIOLOGY MEDICAL GROUP,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,medium,Meaningfully Attested
8921902065,UCLA RADIOLOGY MEDICAL GROUP,"Santa Maria-Santa Barbara, CA",urban,CA other,medium,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
3375527880,AMERICAN INDIAN HEALTH AND SERVICES CORPORATION,"Santa Maria-Santa Barbara, CA",urban,CA other,medium,Meaningfully Attested
6901033521,NEWPORT CARE MEDICAL GROUP INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,No Meaningful Attest
6103728407,ALLIED ANESTHESIA MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
8921910225,PERMANENTE MEDICAL GROUP INC,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
5092012898,HELEN HUYNH D O INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
3971699455,NABIL K ABUDAYEH M D PROFESSIONAL CORPORATION,"San Francisco-Oakland-Fremont, CA",urban,CA other,small,No Meaningful Attest
3577889351,OJAI EMERGENCY PHYSICIANS CORPORATION,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,medium,No Meaningful Attest
9335299932,STEVEN STOCKARD,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
9335299932,STEVEN STOCKARD,"Sacramento-Roseville-Folsom, CA",urban,CA other,small,No Meaningful Attest
7719989375,"NICK L. GUNASAYAN, D.P.M., INC","San Luis Obispo-Paso Robles, CA",urban,CA other,small,No Meaningful Attest
1153643374,"DANIEL GELLER PODIATRY, PROFESSIONAL CORPORATION","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
749439131,PHYZMED ASSOCIATES INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
5496774580,JOHN P ANDERSON MD RUSSELL M PERRY MD AND MARK A SHARZER MD A MED CRP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
9638597354,DIRECT MEDICAL VENTURES INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
9638597354,DIRECT MEDICAL VENTURES INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
9234041559,"VISTA RADIOLOGY, PC","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
941236376,PERFORMANCE PHYSICAL THERAPY INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
2365608890,AARON K TRAN MD INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
8325029143,"MID-VALLEY PULMONARY MEDICAL GROUP, INC.","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
1658779657,TORREY PINES EYE CARE,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,No Meaningful Attest
9537196076,GEORGE K SHAHINIAN M D INCORPORATED,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
3173695111,MEHER F TABATABAI MD INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
5890934426,INFUSION AND CLINICAL SERVICES INC,"Bakersfield-Delano, CA",urban,CA other,medium,No Meaningful Attest
6507763471,CARDIOLOGY ASSOCIATES MEDICAL GROUP,"Oxnard-Thousand Oaks-Ventura, CA",urban,CA other,medium,No Meaningful Attest
5890053094,EPIC CARE,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,No Meaningful Attest
4981734969,SEERSOFT,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
5890972335,"ALL CARE PHYSICAL THERAPY, PC","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
8921109786,UCI PHYSICAL MEDICINE AND REHABILITATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
2961459094,"SPECTRUM EYE PHYSICIANS, A MEDICAL CORPORATION","San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,medium,No Meaningful Attest
6507801818,ADVANCE VISION CENTER OF OPTOMETRY P C,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,small,No Meaningful Attest
1456504141,"SEVAG BALIKIAN, M.D., A PROFESSIONAL CORPORATION","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
4284898834,SEASIDE DERMATOLOGY INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
6103739131,CEP AMERICA - CALIFORNIA,"Red Bluff, CA",urban,CA other,large,No Meaningful Attest
8325074669,"SIERRA NEVADA GASTROENTEROLOGY MEDICAL ASSOCIATES, INC.","Truckee-Grass Valley, CA",urban,CA other,small,No Meaningful Attest
1557427804,OPTIMUM PHYSICAL THERAPY,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
840512844,LEUR MEDICINE INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
8426016668,"HO REHAB CENTER, INC","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
3577474634,SOUTH COUNTY COMMUNITY HEALTH CENTER INC,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,medium,No Meaningful Attest
4183905490,MIDWEST POST-ACUTE CARE OF CALIFORNIA PC,"Salinas, CA",urban,CA other,medium,No Meaningful Attest
4082992623,"PREMIER ORTHOPAEDIC TRAUMA SPECIALISTS, PMC","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,No Meaningful Attest
9638337496,SPRING HILL PHYSICAL THERAPY PC,"Truckee-Grass Valley, CA",urban,CA other,small,No Meaningful Attest
6608137757,"ST. JOSEPH INTENSIVIST GROUP, INC.","Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
244650125,H SQUARED HEALTH,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,No Meaningful Attest
5890916845,CSI MEDICAL GROUP,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,No Meaningful Attest
2769390939,"NORTH COUNTY HEALTH PROJECT, INC.","Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,No Meaningful Attest
3274529326,SALINAS PHYSICAL THERAPY SPORTS MEDICINE PC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
9436466042,CALIFORNIA STATE UNIVERSITY LONG BEACH,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
4789070699,SELECT CAL PHYSICAL THERAPY PC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,No Meaningful Attest
8325472053,LELKE CHIROPRACTIC INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,small,No Meaningful Attest
7315276995,INLAND HEALTHCARE MANAGEMENT GROUP INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
6002046422,STOCKDALE RADIOLOGY PHYSICIANS SERVICES INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,No Meaningful Attest
3375456619,REGENTS OF THE UNIV OF CA,"Sacramento-Roseville-Folsom, CA",urban,CA other,large,Meaningfully Attested
3375456619,REGENTS OF THE UNIV OF CA,"Chico, CA",urban,CA other,large,Meaningfully Attested
NA,,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,NA,Meaningfully Attested
345633046,"MATHIAS PRIMARY CARE ASSOCIATES, INC","Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,Meaningfully Attested
6305741240,RANCHO FAMILY MEDICAL GROUP INC,"Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,medium,Meaningfully Attested
7315849981,DERMATOLOGIST MEDICAL GROUP OF NORTH COUNTY INC,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,medium,Meaningfully Attested
2769388776,WESTERN LABORATORIES,"San Francisco-Oakland-Fremont, CA",urban,CA other,small,No Meaningful Attest
3173436276,PROVIDENCE FACEY MEDICAL FOUNDATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
NA,,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,NA,Meaningfully Attested
1254659261,PACIFIC PRIVATE PRACTICE NETWORK INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
3375533276,SHASTA ORTHOPEDICS AND SPORTS MEDICINE A MEDICAL CORPORATION,"Redding, CA",urban,CA other,medium,Meaningfully Attested
5597817841,"PERRIS VALLEY MEDICAL GROUP, INC.","Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,Meaningfully Attested
1153212808,"INLAND VALLEY RETINA MEDICAL ASSOCIATES, INC","Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,Meaningfully Attested
4981597481,EYECARE MEDICAL CORPORATION,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,Meaningfully Attested
3274421532,INPATIENT SERVICES OF CALIFORNIA A MEDICAL CORPORATION,"Santa Maria-Santa Barbara, CA",urban,CA other,medium,No Meaningful Attest
3072932623,ORTHOWEST,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
2860687050,WASHINGTON TOWNSHIP MEDICAL FOUNDATION,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
4789678111,MERCED FACULTY ASSOCIATES MEDICAL GROUP INCORPORATED,"Merced, CA",urban,CA other,medium,Meaningfully Attested
4284793712,DERMATOLOGY PROFESSIONALS INCORPORATED,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,small,No Meaningful Attest
9032111281,BASS MEDICAL GROUP,"San Francisco-Oakland-Fremont, CA",urban,CA other,medium,Meaningfully Attested
8921910225,PERMANENTE MEDICAL GROUP INC,"San Francisco-Oakland-Fremont, CA",urban,CA other,large,Meaningfully Attested
5092804856,ASSOCIATION OF SOUTH BAY PLASTIC SURGEONS MEDICAL GROUP INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
NA,,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,NA,Meaningfully Attested
8921910225,PERMANENTE MEDICAL GROUP INC,"Vallejo, CA",urban,CA other,large,Meaningfully Attested
2163311101,MINIMALLY INVASIVE SURGICAL SOLUTIONS MEDICAL CORPORATION,"San Jose-Sunnyvale-Santa Clara, CA",urban,CA other,small,Meaningfully Attested
6002729175,SOUTHERN CALIFORNIA PERMANENTE MEDICAL GROUP,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,large,Meaningfully Attested
8527000397,CENTRAL COAST ALLERGY AND ASTHMA,"Salinas, CA",urban,CA other,small,No Meaningful Attest
1254411044,CAPITAL PAIN CONSULTANTS INC,"Sacramento-Roseville-Folsom, CA",urban,CA other,small,No Meaningful Attest
4587568829,UC REGENTS,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,medium,Meaningfully Attested
4486066834,IM PHYSICAL THERAPY INC,"Los Angeles-Long Beach-Anaheim, CA",urban,CA other,small,No Meaningful Attest
NA,,"San Diego-Chula Vista-Carlsbad, CA",urban,CA other,NA,Meaningfully Attested
8224075585,"MILAUSKAS EYE INSTITUTE MEDICAL GROUP II, INC.","Riverside-San Bernardino-Ontario, CA",urban,Inland Empire,small,Meaningfully Attested
